# Sensor 01GENA001DP135RN - vertical direction.
# Created: Fri Oct 18 14:04:20 2019. Sampling Rate: 4000.0 Hz. No. of Samples: 20000
# Time [ns]; Acceleration [m/s2]
3.956500000000000000e+09;-6.870179567153761368e-05
3.956750000000000000e+09;-3.499378904974023463e-05
3.957000000000000477e+09;1.301233944446905340e-04
3.957250000000000000e+09;2.185776119238381978e-04
3.957500000000000000e+09;1.012209583631200197e-04
3.957750000000000000e+09;-8.271373034683718567e-05
3.958000000000000000e+09;-1.224446758539630270e-04
3.958250000000000000e+09;-2.306888472627211545e-05
3.958500000000000000e+09;2.272272091549811879e-05
3.958750000000000000e+09;-7.242763432176638053e-05
3.959000000000000000e+09;-1.613431802281256535e-04
3.959250000000000000e+09;-7.886484130131825212e-05
3.959500000000000477e+09;1.101916196845973534e-04
3.959750000000000000e+09;1.873986474797446487e-04
3.960000000000000000e+09;8.251025172967389753e-05
3.960250000000000477e+09;-3.963588666170127727e-05
3.960500000000000000e+09;-2.198936120049093667e-05
3.960750000000000000e+09;6.969058502205607267e-05
3.961000000000000477e+09;5.283854456252241980e-05
3.961250000000000000e+09;-9.672078451261574084e-05
3.961500000000000000e+09;-1.972119071298121366e-04
3.961750000000000000e+09;-1.100546559581766791e-04
3.962000000000000000e+09;6.337495572978099438e-05
3.962250000000000000e+09;1.145495308435176524e-04
3.962500000000000000e+09;1.819627929525080955e-05
3.962750000000000000e+09;-4.188752020187238288e-05
3.963000000000000000e+09;4.638513435517521656e-05
3.963250000000000000e+09;1.553791179772734626e-04
3.963500000000000477e+09;1.032370804786025430e-04
3.963750000000000000e+09;-7.605206329654343146e-05
3.964000000000000000e+09;-1.682913522008496669e-04
3.964250000000000477e+09;-7.830352364042285091e-05
3.964500000000000000e+09;4.005118132477472083e-05
3.964750000000000000e+09;1.512385425347429792e-05
3.965000000000000477e+09;-9.344567809511748887e-05
3.965250000000000000e+09;-9.037765849273216273e-05
3.965500000000000000e+09;6.179294690714700602e-05
3.965750000000000000e+09;1.776764033502856101e-04
3.966000000000000000e+09;1.121073555526669145e-04
3.966250000000000000e+09;-3.752355454502442244e-05
3.966500000000000000e+09;-7.887786096684815953e-05
3.966750000000000000e+09;1.221305260607864726e-05
3.967000000000000000e+09;6.822777482427327337e-05
3.967250000000000000e+09;-2.691956285853902412e-05
3.967500000000000477e+09;-1.575241831272949629e-04
3.967750000000000000e+09;-1.360462056323253136e-04
3.968000000000000000e+09;2.408636681810709463e-05
3.968250000000000477e+09;1.239261559002844413e-04
3.968500000000000000e+09;5.638263449940932216e-05
3.968750000000000000e+09;-4.517823643825832891e-05
3.969000000000000000e+09;-9.932867137092949076e-06
3.969250000000000000e+09;1.123411180808896306e-04
3.969500000000000000e+09;1.278562085417921015e-04
3.969750000000000000e+09;-1.889718426611756435e-05
3.970000000000000000e+09;-1.584999803397119577e-04
3.970250000000000000e+09;-1.255793115003853394e-04
3.970500000000000000e+09;8.505927445553258717e-06
3.970750000000000000e+09;4.748467765942025195e-05
3.971000000000000000e+09;-4.473377654316070028e-05
3.971250000000000000e+09;-1.002447161551156492e-04
3.971500000000000477e+09;7.078637163173514383e-06
3.971750000000000000e+09;1.654401582902723436e-04
3.972000000000000000e+09;1.708583304977406348e-04
3.972250000000000477e+09;1.653748549795451621e-05
3.972500000000000000e+09;-9.765668950601586948e-05
3.972750000000000000e+09;-4.793833788618813890e-05
3.973000000000000000e+09;4.300557688843266652e-05
3.973250000000000000e+09;-3.497394386614518943e-06
3.973500000000000000e+09;-1.454924252234981183e-04
3.973750000000000000e+09;-1.736297443523965745e-04
3.974000000000000000e+09;-2.063181846083041334e-05
3.974250000000000000e+09;1.380371070850447770e-04
3.974500000000000000e+09;1.306907404345477241e-04
3.974750000000000000e+09;1.422743926036467738e-05
3.975000000000000000e+09;-2.297030026411099797e-05
3.975250000000000000e+09;6.569298061029638103e-05
3.975500000000000477e+09;1.188021064645475105e-04
3.975750000000000000e+09;8.440819936985016349e-06
3.976000000000000000e+09;-1.644800819188276485e-04
3.976250000000000477e+09;-1.960744223455817593e-04
3.976500000000000000e+09;-5.401443569832347047e-05
3.976750000000000000e+09;7.350147536640838663e-05
3.977000000000000000e+09;4.314084871064296009e-05
3.977250000000000000e+09;-4.507873205820422144e-05
3.977500000000000000e+09;-8.379247239253459479e-06
3.977750000000000000e+09;1.395653342379019730e-04
3.978000000000000000e+09;1.916152976530759481e-04
3.978250000000000000e+09;4.504274501078339824e-05
3.978500000000000000e+09;-1.360647413456284982e-04
3.978750000000000000e+09;-1.502833006597193951e-04
3.979000000000000000e+09;-3.209603493783876743e-05
3.979250000000000000e+09;1.850283278808464405e-05
3.979500000000000477e+09;-6.880107976821610142e-05
3.979750000000000000e+09;-1.320033778135883877e-04
3.980000000000000000e+09;-2.437825747237209640e-05
3.980250000000000477e+09;1.591356990228246502e-04
3.980500000000000000e+09;2.044148005046193632e-04
3.980750000000000000e+09;6.714488252984193663e-05
3.981000000000000000e+09;-6.665743615308919933e-05
3.981250000000000000e+09;-4.484546232534937222e-05
3.981500000000000000e+09;4.183234920844308875e-05
3.981750000000000000e+09;9.856804928903200862e-06
3.982000000000000000e+09;-1.368590859821541481e-04
3.982250000000000000e+09;-2.021677143274129259e-04
3.982500000000000000e+09;-7.588616428648008866e-05
3.982750000000000000e+09;1.052479691854279207e-04
3.983000000000000000e+09;1.391481302054576523e-04
3.983250000000000000e+09;3.049866754847524257e-05
3.983500000000000477e+09;-2.772364544867757352e-05
3.983750000000000000e+09;5.574554171424393327e-05
3.984000000000000000e+09;1.380496318461501952e-04
3.984250000000000477e+09;5.395755964940551145e-05
3.984500000000000000e+09;-1.317014193644370753e-04
3.984750000000000000e+09;-1.945329783668061632e-04
3.985000000000000000e+09;-6.823186514250307883e-05
3.985250000000000000e+09;6.513869968115315655e-05
3.985500000000000000e+09;3.976427479200600441e-05
3.985750000000000000e+09;-6.745344503532398788e-05
3.986000000000000000e+09;-5.580938921729059989e-05
3.986250000000000000e+09;9.753255916036323518e-05
3.986500000000000000e+09;1.915308675070334437e-04
3.986750000000000000e+09;8.709423418257635603e-05
3.987000000000000000e+09;-9.204751502580305988e-05
3.987250000000000000e+09;-1.285599208643888795e-04
3.987500000000000477e+09;-1.378802976135366233e-05
3.987750000000000000e+09;4.935517185837725820e-05
3.988000000000000000e+09;-4.768481209259106278e-05
3.988250000000000477e+09;-1.553376475667423014e-04
3.988500000000000000e+09;-8.954675892537397391e-05
3.988750000000000000e+09;9.251872685121552496e-05
3.989000000000000000e+09;1.683129901075356425e-04
3.989250000000000000e+09;6.200715831818174326e-05
3.989500000000000000e+09;-5.464764561319798741e-05
3.989750000000000000e+09;-1.987710370370061844e-05
3.990000000000000000e+09;8.883072942887837084e-05
3.990250000000000000e+09;8.389330520217461358e-05
3.990500000000000000e+09;-6.315197980554731691e-05
3.990750000000000477e+09;-1.794438343977334388e-04
3.991000000000000000e+09;-1.206598312626471880e-04
3.991250000000000000e+09;3.189289821907308669e-05
3.991500000000000477e+09;8.583721252441367446e-05
3.991750000000000000e+09;-3.512353295727625141e-06
3.992000000000000000e+09;-7.555834720490012257e-05
3.992250000000000477e+09;1.222130574776926598e-05
3.992500000000000000e+09;1.572963754406216455e-04
3.992750000000000000e+09;1.441251668238302964e-04
3.993000000000000000e+09;-3.028536612033498596e-05
3.993250000000000000e+09;-1.422952009978645032e-04
3.993500000000000000e+09;-6.560808501821287382e-05
3.993750000000000000e+09;4.728230083960718519e-05
3.994000000000000000e+09;7.308474403240524316e-06
3.994250000000000000e+09;-1.213175385918273912e-04
3.994500000000000000e+09;-1.271752573246576093e-04
3.994750000000000477e+09;3.211413289599634297e-05
3.995000000000000000e+09;1.678004362584496799e-04
3.995250000000000000e+09;1.258916857523437356e-04
3.995500000000000477e+09;-9.789801697825842270e-06
3.995750000000000000e+09;-5.325615349527410800e-05
3.996000000000000000e+09;2.588954844180496327e-05
3.996250000000000477e+09;7.209704069779371131e-05
3.996500000000000000e+09;-2.749455932321909278e-05
3.996750000000000000e+09;-1.725119927331571288e-04
3.997000000000000000e+09;-1.757201972606192209e-04
3.997250000000000000e+09;-2.015055079020119683e-05
3.997500000000000000e+09;1.057598876404776286e-04
3.997750000000000000e+09;7.005979103985928173e-05
3.998000000000000000e+09;-1.878866529431494621e-05
3.998250000000000000e+09;1.344876684575632398e-05
3.998500000000000000e+09;1.360671443707089608e-04
3.998750000000000477e+09;1.521463200541069453e-04
3.999000000000000000e+09;-3.878907172053060270e-06
3.999250000000000000e+09;-1.612259992388634757e-04
3.999500000000000477e+09;-1.532544926345512826e-04
3.999750000000000000e+09;-3.320773981612401424e-05
4.000000000000000000e+09;1.898792661040592413e-05
4.000250000000000477e+09;-5.331948951558267331e-05
4.000499999999999523e+09;-1.025583690027042364e-04
4.000750000000000000e+09;5.637193862349199466e-06
4.001000000000000477e+09;1.742300261395642177e-04
4.001249999999999523e+09;1.941064642829717023e-04
4.001500000000000000e+09;3.566607982564445374e-05
4.001750000000000477e+09;-1.005352279020263240e-04
4.002000000000000000e+09;-6.605430055526974700e-05
4.002250000000000000e+09;2.590464158693124496e-05
4.002500000000000477e+09;-9.410407798467179596e-06
4.002750000000000000e+09;-1.426172741091339573e-04
4.003000000000000000e+09;-1.698741882024141635e-04
4.003250000000000477e+09;-1.399522462962899030e-05
4.003500000000000000e+09;1.498315591400996543e-04
4.003750000000000000e+09;1.430801331261559515e-04
4.004000000000000477e+09;2.229009118645337888e-05
4.004250000000000000e+09;-2.564859667773799616e-05
4.004500000000000000e+09;4.733812262860293024e-05
4.004750000000000477e+09;9.059983062472861651e-05
4.005000000000000000e+09;-1.289978828817599270e-05
4.005250000000000000e+09;-1.709135397468691830e-04
4.005500000000000477e+09;-1.970353576085838584e-04
4.005750000000000000e+09;-5.429668501895626231e-05
4.006000000000000000e+09;8.401865656930308389e-05
4.006249999999999523e+09;6.721305838055286906e-05
4.006500000000000000e+09;-2.654048146416783019e-05
4.006750000000000477e+09;-1.211369415046254766e-05
4.006999999999999523e+09;1.220711360280125478e-04
4.007250000000000000e+09;1.803881763626874696e-04
4.007500000000000477e+09;4.700424345673923082e-05
4.007749999999999523e+09;-1.342152793498595437e-04
4.008000000000000000e+09;-1.555666124767078541e-04
4.008250000000000477e+09;-2.984978327376518569e-05
4.008499999999999523e+09;3.455819448756436256e-05
4.008750000000000000e+09;-5.406778854172832884e-05
4.009000000000000477e+09;-1.332445092835087301e-04
4.009249999999999523e+09;-3.986885044319646792e-05
4.009500000000000000e+09;1.377315297356240321e-04
4.009750000000000477e+09;1.791881609704090326e-04
4.010000000000000000e+09;4.338593700815173869e-05
4.010250000000000000e+09;-7.803055066552974596e-05
4.010500000000000477e+09;-4.030588000647031027e-05
4.010750000000000000e+09;5.945140064744359711e-05
4.011000000000000000e+09;3.997332636225353847e-05
4.011250000000000477e+09;-9.982800114151447524e-05
4.011500000000000000e+09;-1.766056261513564661e-04
4.011750000000000000e+09;-7.556496709070119138e-05
4.012000000000000477e+09;8.670635109031162838e-05
4.012250000000000000e+09;1.162202231452709737e-04
4.012500000000000000e+09;7.749993006510113477e-06
4.012750000000000477e+09;-5.560038072416504057e-05
4.013000000000000000e+09;3.070813904854309057e-05
4.013250000000000000e+09;1.363682626714244803e-04
4.013500000000000477e+09;8.005518158520712169e-05
4.013750000000000000e+09;-9.404205095478661931e-05
4.014000000000000000e+09;-1.691228034553597637e-04
4.014249999999999523e+09;-6.498543784376696858e-05
4.014500000000000000e+09;5.395923668394753613e-05
4.014750000000000477e+09;1.987046170811453851e-05
4.014999999999999523e+09;-9.201061989914611561e-05
4.015250000000000000e+09;-8.259214212718613034e-05
4.015500000000000477e+09;7.179582428165634457e-05
4.015749999999999523e+09;1.850754421343595187e-04
4.016000000000000000e+09;1.118578984979783130e-04
4.016250000000000477e+09;-5.066258111770973577e-05
4.016499999999999523e+09;-9.289823963044483140e-05
4.016750000000000000e+09;8.134718165105172641e-06
4.017000000000000477e+09;6.443628711074303515e-05
4.017250000000000000e+09;-4.277442161866948237e-05
4.017500000000000000e+09;-1.784880922031573027e-04
4.017750000000000477e+09;-1.390811703878273744e-04
4.018000000000000000e+09;4.389786919703763139e-05
4.018250000000000000e+09;1.431736003363291167e-04
4.018500000000000477e+09;6.400497307274936344e-05
4.018750000000000000e+09;-3.590073465060583029e-05
4.019000000000000000e+09;4.664339058898835345e-06
4.019250000000000477e+09;1.156599184674779609e-04
4.019500000000000000e+09;1.063611210638009183e-04
4.019750000000000000e+09;-5.161217779389086995e-05
4.020000000000000477e+09;-1.806507555806275789e-04
4.020250000000000000e+09;-1.382901513420842969e-04
4.020500000000000000e+09;3.033177030752290545e-06
4.020750000000000477e+09;6.049271367742375423e-05
4.021000000000000000e+09;-1.306044119323090389e-05
4.021250000000000000e+09;-6.630411716876098856e-05
4.021500000000000477e+09;3.060493932649040367e-05
4.021750000000000000e+09;1.806333073188895781e-04
4.022000000000000477e+09;1.731311356995125057e-04
4.022249999999999523e+09;-1.123366554589381158e-05
4.022500000000000000e+09;-1.504695524014181181e-04
4.022750000000000477e+09;-9.804272555143122604e-05
4.022999999999999523e+09;1.199328189669220420e-05
4.023250000000000000e+09;-1.430985180026668372e-05
4.023500000000000477e+09;-1.343219298279762152e-04
4.023749999999999523e+09;-1.380375398848243803e-04
4.024000000000000000e+09;3.219972538350755449e-05
4.024250000000000477e+09;1.888068779753881597e-04
4.024499999999999523e+09;1.603235114557960395e-04
4.024750000000000000e+09;1.771083737402008078e-05
4.025000000000000477e+09;-4.192785627302871249e-05
4.025250000000000000e+09;2.641790893208303606e-05
4.025500000000000000e+09;6.529367389815005150e-05
4.025750000000000477e+09;-4.145874183467929239e-05
4.026000000000000000e+09;-1.893032212578595410e-04
4.026250000000000000e+09;-1.877407743557302959e-04
4.026500000000000477e+09;-2.293843782913539351e-05
4.026750000000000000e+09;1.129061298631975265e-04
4.027000000000000000e+09;8.459164085470666705e-05
4.027250000000000477e+09;-1.073849371663674627e-05
4.027500000000000000e+09;2.108535028814229714e-06
4.027750000000000000e+09;1.164968023668601452e-04
4.028000000000000477e+09;1.425880181190054797e-04
4.028250000000000000e+09;-3.439936404458483062e-06
4.028500000000000000e+09;-1.635139613432240794e-04
4.028750000000000477e+09;-1.600469732949275417e-04
4.029000000000000000e+09;-2.713806556648251409e-05
4.029250000000000000e+09;4.452084358967955708e-05
4.029500000000000477e+09;-2.171975295962104468e-05
4.029750000000000000e+09;-8.038171974346612224e-05
4.030000000000000477e+09;7.658543250751702358e-06
4.030249999999999523e+09;1.608728327556372350e-04
4.030500000000000000e+09;1.768494873314078943e-04
4.030750000000000477e+09;1.828773872163870308e-05
4.030999999999999523e+09;-1.167813634914855874e-04
4.031250000000000000e+09;-8.119126066555067015e-05
4.031500000000000477e+09;2.102364583676235042e-05
4.031749999999999523e+09;7.169963404334703145e-06
4.032000000000000000e+09;-1.173046882327299754e-04
4.032250000000000477e+09;-1.584575696785155195e-04
4.032499999999999523e+09;-2.092161106949114524e-05
4.032750000000000000e+09;1.409078426311188360e-04
4.033000000000000477e+09;1.419661720805657145e-04
4.033250000000000000e+09;1.520173574570997458e-05
4.033500000000000000e+09;-4.442048838365393067e-05
4.033750000000000477e+09;3.642808574585733848e-05
4.034000000000000000e+09;1.030900121949575586e-04
4.034250000000000000e+09;1.609727903176100985e-05
4.034500000000000477e+09;-1.381969892580410335e-04
4.034750000000000000e+09;-1.701206954974089365e-04
4.035000000000000000e+09;-4.562611522152689955e-05
4.035250000000000477e+09;6.934766165987513587e-05
4.035500000000000000e+09;3.865169470613087133e-05
4.035750000000000000e+09;-5.746388333268712898e-05
4.036000000000000477e+09;-4.378233660246097362e-05
4.036250000000000000e+09;9.129055505926947703e-05
4.036500000000000000e+09;1.694480467963922494e-04
4.036750000000000477e+09;6.768005017587681589e-05
4.037000000000000000e+09;-9.893071525165165125e-05
4.037250000000000000e+09;-1.240075951660510529e-04
4.037499999999999523e+09;-4.688000788536311349e-06
